utt_id,singer_id,technique,group,text,hypothesis,wer,per,wer_sub,wer_del,wer_ins,wer_n_ref
EN-Alto-1__breathy__speech__safe_and_sound__0000,EN-Alto-1,breathy,speech,i remember tears streaming down your face when i said i will never let you go,i remember tears streaming down your face when i said i will never let you go,0.0,0.0,0,0,0,16
EN-Alto-1__breathy__speech__safe_and_sound__0001,EN-Alto-1,breathy,speech,when all those shadows almost killed your light i remember you said dont leave me here alone,when all those shadows almost killed your light i remember you said don't leave me here alone,0.0,0.0,0,0,0,17
EN-Alto-1__breathy__speech__safe_and_sound__0002,EN-Alto-1,breathy,speech,but all that dead and gone and passed tonight,but all that stead and gone and passed to night,0.3333333333333333,0.10344827586206896,2,0,1,9
EN-Alto-1__breathy__speech__safe_and_sound__0003,EN-Alto-1,breathy,speech,just close your eyes the sun is going down,just close your eyes the sun is going down,0.0,0.0,0,0,0,9
EN-Alto-1__breathy__speech__safe_and_sound__0004,EN-Alto-1,breathy,speech,youll be all right no one can hurt you now,you'r be all right no one can hurt you now,0.1,0.08,1,0,0,10
EN-Alto-1__breathy__speech__safe_and_sound__0005,EN-Alto-1,breathy,speech,come morning light you and i will be safe,come morning light you and i will be safe,0.0,0.0,0,0,0,9
EN-Alto-1__breathy__speech__safe_and_sound__0006,EN-Alto-1,breathy,speech,and sound dont you dare look,and sound don't you dare look,0.0,0.0,0,0,0,6
EN-Alto-1__breathy__speech__safe_and_sound__0007,EN-Alto-1,breathy,speech,out your window darling everything is on fire the world outside our door keeps reading on,out your window darling everything is on fire the ward outside our door keeps reading on,0.0625,0.03508771929824561,1,0,0,16
EN-Alto-1__breathy__speech__safe_and_sound__0008,EN-Alto-1,breathy,speech,hold on to this lullaby,haul on to this la la bi,0.8,0.29411764705882354,2,0,2,5
EN-Alto-1__breathy__speech__safe_and_sound__0009,EN-Alto-1,breathy,speech,even when the musics gone,even when the music is gone,0.4,0.10526315789473684,1,0,1,5
EN-Alto-1__breathy__speech__safe_and_sound__0010,EN-Alto-1,breathy,speech,gone just close your eyes,gone just close your eyes,0.0,0.0,0,0,0,5
EN-Alto-1__breathy__speech__safe_and_sound__0011,EN-Alto-1,breathy,speech,the sun is going down youll be all right,the sun is going down you'll be all right,0.0,0.0,0,0,0,9
EN-Alto-1__breathy__speech__safe_and_sound__0012,EN-Alto-1,breathy,speech,no one can hurt you now come morning light,no one can hurt you now come morning light,0.0,0.0,0,0,0,9
EN-Alto-1__breathy__speech__safe_and_sound__0013,EN-Alto-1,breathy,speech,you and i will be safe and sound,you and i will be safe and sound,0.0,0.0,0,0,0,8
EN-Alto-1__breathy__technique__sleepyhead__0000,EN-Alto-1,breathy,technique,in the year of our lord there once lived a girl of a royal line,in the year of our lord twhalv surdan i ther wans live a grow averaw yo a,0.6666666666666666,0.625,8,0,2,15
EN-Alto-1__breathy__technique__sleepyhead__0001,EN-Alto-1,breathy,technique,the ancient stories do recall she was the fairest of them all,an anchant sories to recal she was the fairies all o them all,0.6666666666666666,0.2926829268292683,7,0,1,12
EN-Alto-1__breathy__technique__sleepyhead__0002,EN-Alto-1,breathy,technique,in a castle made of stone every night she slept alone,aint a ca so mar of so any nice she slav ha alon,0.9090909090909091,0.4857142857142857,8,0,2,11
EN-Alto-1__breathy__technique__sleepyhead__0003,EN-Alto-1,breathy,technique,any noise that would raise the dead couldnt wake her sleepyhead,hany noise tou rase ad ad good and wak her sleepy head,0.9090909090909091,0.4,9,0,1,11
EN-Alto-1__breathy__technique__sleepyhead__0004,EN-Alto-1,breathy,technique,the stranger came from a foreign land asking for the maidens hand her father said no go away,the stranger cam from the for ingland ask him for the maiden's hand her father set no god oway,0.5,0.20967741935483872,8,0,1,18
EN-Alto-1__breathy__technique__sleepyhead__0005,EN-Alto-1,breathy,technique,shes gonna marry a king one day the stranger he came back again,she's gon a marry akin one day the stretcher kay come backagain,0.6923076923076923,0.1951219512195122,6,2,1,13
EN-Alto-1__breathy__technique__sleepyhead__0006,EN-Alto-1,breathy,technique,riding with thousand men the battle cries filled all with dread but couldnt wake her sleepyhead,wit ten thousand men the bettl cries fell aways red but cootun way cersle pe head,0.75,0.4375,12,0,0,16
EN-Alto-1__breathy__technique__sleepyhead__0007,EN-Alto-1,breathy,technique,the fighting lasted all day long but the castle,the widing lasted all day long but the castles,0.2222222222222222,0.1,2,0,0,9
EN-Alto-1__breathy__technique__sleepyhead__0008,EN-Alto-1,breathy,technique,walls were thick and strong the stranger cried let her decide,walls very thick and strong the stranger crying lad heard his side,0.5454545454545454,0.3,5,0,1,11
EN-Alto-1__breathy__technique__sleepyhead__0009,EN-Alto-1,breathy,technique,where her true affections lie so the king knocked,where her truee if action lie so the kay nockd,0.5555555555555556,0.20689655172413793,4,0,1,9
EN-Alto-1__breathy__technique__sleepyhead__0010,EN-Alto-1,breathy,technique,on her door only you can end this war no one knows how the story ends,dall her dar ho o can theys war no one knows how sory he is,0.5625,0.45652173913043476,8,1,0,16
EN-Alto-1__breathy__technique__sleepyhead__0011,EN-Alto-1,breathy,technique,did she ever wake again will she ever wake again,di sa ever wake again well sa ever wake again,0.4,0.23333333333333334,4,0,0,10
EN-Alto-1__breathy__control__sleepyhead__0000,EN-Alto-1,breathy,control,in the year of our lord there once lived a girl of a royal line,in the year of our law twalve thur day ny there wance live a grow of the raw yo lie,0.8,0.475,7,0,5,15
EN-Alto-1__breathy__control__sleepyhead__0001,EN-Alto-1,breathy,control,the ancient stories do recall she was the fairest of them all,the ancient stories to recall she was the fairies all thot all,0.3333333333333333,0.21951219512195122,4,0,0,12
EN-Alto-1__breathy__control__sleepyhead__0002,EN-Alto-1,breathy,control,in a castle made of stone every night she slept alone,innaca so mar of stong an in nice yha labor along,1.0,0.6,11,0,0,11
EN-Alto-1__breathy__control__sleepyhead__0003,EN-Alto-1,breathy,control,any noise that would raise the dead couldnt wake her sleepyhead,any nowse thet would raise not dead good and wanker sneepy head,0.7272727272727273,0.375,7,0,1,11
EN-Alto-1__breathy__control__sleepyhead__0004,EN-Alto-1,breathy,control,the stranger came from a foreign land asking for the maidens hand her father said no go away,the stranger came from the foringland ask cime for the maiden's hand her father sant no go oway,0.3333333333333333,0.1935483870967742,6,0,0,18
EN-Alto-1__breathy__control__sleepyhead__0005,EN-Alto-1,breathy,control,shes gonna marry a king one day the stranger he came back again,she's gon a marry agin one day the strenger he come back again,0.46153846153846156,0.1951219512195122,4,1,1,13
EN-Alto-1__breathy__control__sleepyhead__0006,EN-Alto-1,breathy,control,riding with thousand men the battle cries filled all with dread but couldnt wake her sleepyhead,rigt was ten thousand men the bettle cries fell oways frad but good and waker sleepe had,0.8125,0.40625,12,0,1,16
EN-Alto-1__breathy__control__sleepyhead__0007,EN-Alto-1,breathy,control,the fighting lasted all day long but the castle,the figding lasted all day long but the carsos,0.2222222222222222,0.23333333333333334,2,0,0,9
EN-Alto-1__breathy__control__sleepyhead__0008,EN-Alto-1,breathy,control,walls were thick and strong the stranger cried let her decide,wolves very thick and strong the stranger cry lad heard his sigh,0.6363636363636364,0.35,6,0,1,11
EN-Alto-1__breathy__control__sleepyhead__0009,EN-Alto-1,breathy,control,where her true affections lie so the king knocked,when her true affactions lie so the king knocks of,0.4444444444444444,0.1724137931034483,3,0,1,9
EN-Alto-1__breathy__control__sleepyhead__0010,EN-Alto-1,breathy,control,on her door only you can end this war no one knows how the story ends,ong herts ar only who can an thes were no one knows how sorry is,0.625,0.43478260869565216,9,1,0,16
EN-Alto-1__breathy__control__sleepyhead__0011,EN-Alto-1,breathy,control,did she ever wake again will she ever wake again,dear she'd ever wake again well she ever wake again,0.3,0.13333333333333333,3,0,0,10
EN-Alto-1__breathy__speech__sleepyhead__0000,EN-Alto-1,breathy,speech,in the year of our lord there once lived a girl of a royal line,in a year of our lord twelfth thirty nine there once lived a girl of the royal line,0.3333333333333333,0.375,2,0,3,15
EN-Alto-1__breathy__speech__sleepyhead__0001,EN-Alto-1,breathy,speech,the ancient stories do recall she was the fairest of them all,the ancient stories du recall she was the fairest of them all,0.08333333333333333,0.0,1,0,0,12
EN-Alto-1__breathy__speech__sleepyhead__0002,EN-Alto-1,breathy,speech,in a castle made of stone every night she slept alone,in a castle made of stowe any night she is left alone,0.36363636363636365,0.17142857142857143,3,0,1,11
EN-Alto-1__breathy__speech__sleepyhead__0003,EN-Alto-1,breathy,speech,any noise that would raise the dead couldnt wake her sleepyhead,any noise that were raised te dead couldn't weigh her sleepy head,0.5454545454545454,0.175,5,0,1,11
EN-Alto-1__breathy__speech__sleepyhead__0004,EN-Alto-1,breathy,speech,the stranger came from a foreign land asking for the maidens hand her father said no go away,the stranger came from the foreign land asking for the maiden's hand her father said i'll go away,0.1111111111111111,0.04838709677419355,2,0,0,18
EN-Alto-1__breathy__speech__sleepyhead__0005,EN-Alto-1,breathy,speech,shes gonna marry a king one day the stranger he came back again,she's goine to marry a cane one day the stranger he come back again,0.3076923076923077,0.14634146341463414,3,0,1,13
EN-Alto-1__breathy__speech__sleepyhead__0006,EN-Alto-1,breathy,speech,riding with thousand men the battle cries filled all with dread but couldnt wake her sleepyhead,writing with ten thousand men the battle cries fell always dread but couldn't wake her sleep he had,0.5,0.171875,4,1,3,16
EN-Alto-1__breathy__speech__sleepyhead__0007,EN-Alto-1,breathy,speech,the fighting lasted all day long but the castle,the fighting lasted all day long but a cussle,0.2222222222222222,0.06666666666666667,2,0,0,9
EN-Alto-1__breathy__speech__sleepyhead__0008,EN-Alto-1,breathy,speech,walls were thick and strong the stranger cried let her decide,walls very thick and strong the stranger cry led her decide,0.2727272727272727,0.15,3,0,0,11
EN-Alto-1__breathy__speech__sleepyhead__0009,EN-Alto-1,breathy,speech,where her true affections lie so the king knocked,where her true affections lie so the king knockedor,0.1111111111111111,0.13793103448275862,1,0,0,9
EN-Alto-1__breathy__speech__sleepyhead__0010,EN-Alto-1,breathy,speech,on her door only you can end this war no one knows how the story ends,on her door only you can end this wall no one knows how the story ends,0.0625,0.021739130434782608,1,0,0,16
EN-Alto-1__breathy__speech__sleepyhead__0011,EN-Alto-1,breathy,speech,did she ever wake again will she ever wake again,did she ever wake again will she ever wake again,0.0,0.0,0,0,0,10
EN-Alto-1__breathy__technique__someday_or_oneday__0000,EN-Alto-1,breathy,technique,sunset fades away street lights start to blaze,sonsar fas away stree lie star to blaay,0.75,0.30303030303030304,6,0,0,8
EN-Alto-1__breathy__technique__someday_or_oneday__0001,EN-Alto-1,breathy,technique,a turntable corner cafe as evening fades to gray,a turn table coner cafe as evening face too gray,0.5555555555555556,0.14705882352941177,4,0,1,9
EN-Alto-1__breathy__technique__someday_or_oneday__0002,EN-Alto-1,breathy,technique,red brick alleyways winding like a maze,rabreak caleways whine deing llike amaze,1.0,0.2692307692307692,6,1,0,7
EN-Alto-1__breathy__technique__someday_or_oneday__0003,EN-Alto-1,breathy,technique,these memories rewind replay and i am far,this man marice re wi to replay and i am far,0.75,0.4827586206896552,3,0,3,8
EN-Alto-1__breathy__technique__someday_or_oneday__0004,EN-Alto-1,breathy,technique,away played this song for days,o way play the song for days,0.6666666666666666,0.21052631578947367,3,0,1,6
EN-Alto-1__breathy__technique__someday_or_oneday__0005,EN-Alto-1,breathy,technique,wandering in a haze soundtrack turned up all the way a smile to end the day,wandering hen a heate some track turned dowwn a wall the way a smile too and the day,0.5625,0.2978723404255319,7,0,2,16
EN-Alto-1__breathy__control__someday_or_oneday__0000,EN-Alto-1,breathy,control,sunset fades away street lights start to blaze,sunset fades away strea light star to place,0.5,0.15151515151515152,4,0,0,8
EN-Alto-1__breathy__control__someday_or_oneday__0001,EN-Alto-1,breathy,control,a turntable corner cafe as evening fades to gray,a turn table conerr cafa as e ven fays too gray,0.8888888888888888,0.2647058823529412,6,0,2,9
EN-Alto-1__breathy__control__someday_or_oneday__0002,EN-Alto-1,breathy,control,red brick alleyways winding like a maze,rabrik orly ways whinding like amaze,0.8571428571428571,0.2692307692307692,5,1,0,7
EN-Alto-1__breathy__control__someday_or_oneday__0003,EN-Alto-1,breathy,control,these memories rewind replay and i am far,this ma merise rewine to re play and i am far,0.875,0.4482758620689655,4,0,3,8
EN-Alto-1__breathy__control__someday_or_oneday__0004,EN-Alto-1,breathy,control,away played this song for days,away play the som for days,0.5,0.2631578947368421,3,0,0,6
EN-Alto-1__breathy__control__someday_or_oneday__0005,EN-Alto-1,breathy,control,wandering in a haze soundtrack turned up all the way a smile to end the day,wan deriin a haze some track turn apon away a smile too end the day,0.5625,0.2553191489361702,8,1,0,16
EN-Alto-1__breathy__speech__someday_or_oneday__0000,EN-Alto-1,breathy,speech,sunset fades away street lights start to blaze,sunset face away stree light star to blaze,0.5,0.15151515151515152,4,0,0,8
EN-Alto-1__breathy__speech__someday_or_oneday__0001,EN-Alto-1,breathy,speech,a turntable corner cafe as evening fades to gray,a turn table colner cafe as evening fase to gray,0.4444444444444444,0.11764705882352941,3,0,1,9
EN-Alto-1__breathy__speech__someday_or_oneday__0002,EN-Alto-1,breathy,speech,red brick alleyways winding like a maze,radbreak alleyways winding like a maze,0.2857142857142857,0.07692307692307693,1,1,0,7
EN-Alto-1__breathy__speech__someday_or_oneday__0003,EN-Alto-1,breathy,speech,these memories rewind replay and i am far,this memory is rewind replay and i am far,0.375,0.10344827586206896,2,0,1,8
